candidate_id,symbol,step,bar_index,bar_start_time,open,high,low,close,gap_minutes,contiguous_from_previous,open_atr,high_atr,low_atr,close_atr
M:5m:1:1:9375:9386:2,M,17,12134,2025-09-23 10:40:00,2934.0,2937.0,2933.0,2934.0,5.0,True,-4.422224866591148,-3.980002379932033,-4.569632362144186,-4.422224866591148
M:5m:1:1:9375:9386:2,M,18,12135,2025-09-23 10:45:00,2934.0,2937.0,2932.0,2935.0,5.0,True,-4.422224866591148,-3.980002379932033,-4.717039857697224,-4.274817371038109
M:5m:1:1:9375:9386:2,M,19,12136,2025-09-23 10:50:00,2935.0,2938.0,2933.0,2933.0,5.0,True,-4.274817371038109,-3.8325948843789948,-4.569632362144186,-4.569632362144186
M:5m:1:1:9375:9386:2,M,20,12137,2025-09-23 10:55:00,2932.0,2936.0,2932.0,2933.0,5.0,True,-4.717039857697224,-4.127409875485071,-4.717039857697224,-4.569632362144186
M:5m:1:1:9375:9386:2,M,21,12138,2025-09-23 11:00:00,2934.0,2934.0,2928.0,2930.0,5.0,True,-4.422224866591148,-4.422224866591148,-5.306669839909377,-5.011854848803301
M:5m:1:1:9375:9386:2,M,22,12139,2025-09-23 11:05:00,2929.0,2930.0,2923.0,2925.0,5.0,True,-5.159262344356339,-5.011854848803301,-6.043707317674569,-5.748892326568492
M:5m:1:1:9375:9386:2,M,23,12140,2025-09-23 11:10:00,2925.0,2927.0,2924.0,2926.0,5.0,True,-5.748892326568492,-5.454077335462416,-5.896299822121531,-5.601484831015454
M:5m:1:1:9375:9386:2,M,24,12141,2025-09-23 11:15:00,2925.0,2928.0,2925.0,2928.0,5.0,True,-5.748892326568492,-5.306669839909377,-5.748892326568492,-5.306669839909377
M:5m:1:1:9417:9432:1,M,1,9524,2025-07-31 13:40:00,2995.0,3001.0,2995.0,3000.0,0.0,False,0.0,1.0900821930988336,0.0,0.9084018275823612
M:5m:1:1:9417:9432:1,M,2,9525,2025-07-31 13:45:00,3000.0,3001.0,2997.0,2997.0,5.0,True,0.9084018275823612,1.0900821930988336,0.3633607310329445,0.3633607310329445
M:5m:1:1:9417:9432:1,M,3,9526,2025-07-31 13:50:00,2997.0,3000.0,2996.0,2999.0,5.0,True,0.3633607310329445,0.9084018275823612,0.18168036551647224,0.726721462065889
M:5m:1:1:9417:9432:1,M,4,9527,2025-07-31 13:55:00,2999.0,3004.0,2998.0,3002.0,5.0,True,0.726721462065889,1.6351232896482502,0.5450410965494168,1.2717625586153058
M:5m:1:1:9417:9432:1,M,5,9528,2025-07-31 14:00:00,3003.0,3003.0,2995.0,2997.0,5.0,True,1.453442924131778,1.453442924131778,0.0,0.3633607310329445
M:5m:1:1:9417:9432:1,M,6,9529,2025-07-31 14:05:00,2997.0,2999.0,2996.0,2996.0,5.0,True,0.3633607310329445,0.726721462065889,0.18168036551647224,0.18168036551647224
M:5m:1:1:9417:9432:1,M,7,9530,2025-07-31 14:10:00,2996.0,2998.0,2993.0,2995.0,5.0,True,0.18168036551647224,0.5450410965494168,-0.3633607310329445,0.0
M:5m:1:1:9417:9432:1,M,8,9531,2025-07-31 14:15:00,2994.0,2997.0,2993.0,2994.0,5.0,True,-0.18168036551647224,0.3633607310329445,-0.3633607310329445,-0.18168036551647224
M:5m:1:1:9417:9432:1,M,9,9532,2025-07-31 14:20:00,2994.0,2995.0,2992.0,2993.0,5.0,True,-0.18168036551647224,0.0,-0.5450410965494168,-0.3633607310329445
M:5m:1:1:9417:9432:1,M,10,9533,2025-07-31 14:25:00,2993.0,2996.0,2991.0,2993.0,5.0,True,-0.3633607310329445,0.18168036551647224,-0.726721462065889,-0.3633607310329445
M:5m:1:1:9417:9432:1,M,11,9534,2025-07-31 14:30:00,2994.0,2998.0,2992.0,2997.0,5.0,True,-0.18168036551647224,0.5450410965494168,-0.5450410965494168,0.3633607310329445
M:5m:1:1:9417:9432:1,M,12,9535,2025-07-31 14:35:00,2996.0,2998.0,2994.0,2994.0,5.0,True,0.18168036551647224,0.5450410965494168,-0.18168036551647224,-0.18168036551647224
M:5m:1:1:9417:9432:1,M,13,9536,2025-07-31 14:40:00,2994.0,2997.0,2993.0,2997.0,5.0,True,-0.18168036551647224,0.3633607310329445,-0.3633607310329445,0.3633607310329445
M:5m:1:1:9417:9432:1,M,14,9537,2025-07-31 14:45:00,2996.0,2999.0,2995.0,2999.0,5.0,True,0.18168036551647224,0.726721462065889,0.0,0.726721462065889
M:5m:1:1:9417:9432:1,M,15,9538,2025-07-31 14:50:00,2999.0,3000.0,2997.0,2998.0,5.0,True,0.726721462065889,0.9084018275823612,0.3633607310329445,0.5450410965494168
M:5m:1:1:9417:9432:1,M,16,9539,2025-07-31 14:55:00,2998.0,3000.0,2998.0,3000.0,5.0,True,0.5450410965494168,0.9084018275823612,0.5450410965494168,0.9084018275823612
M:5m:1:1:9417:9432:1,M,17,9540,2025-07-31 21:00:00,2996.0,2996.0,2989.0,2994.0,365.0,False,0.18168036551647224,0.18168036551647224,-1.0900821930988336,-0.18168036551647224
M:5m:1:1:9417:9432:1,M,18,9541,2025-07-31 21:05:00,2993.0,2997.0,2993.0,2994.0,5.0,True,-0.3633607310329445,0.3633607310329445,-0.3633607310329445,-0.18168036551647224
M:5m:1:1:9417:9432:1,M,19,9542,2025-07-31 21:10:00,2994.0,2996.0,2991.0,2995.0,5.0,True,-0.18168036551647224,0.18168036551647224,-0.726721462065889,0.0
M:5m:1:1:9417:9432:1,M,20,9543,2025-07-31 21:15:00,2996.0,2997.0,2995.0,2997.0,5.0,True,0.18168036551647224,0.3633607310329445,0.0,0.3633607310329445
M:5m:1:1:9417:9432:1,M,21,9544,2025-07-31 21:20:00,2996.0,3000.0,2996.0,2996.0,5.0,True,0.18168036551647224,0.9084018275823612,0.18168036551647224,0.18168036551647224
M:5m:1:1:9417:9432:1,M,22,9545,2025-07-31 21:25:00,2996.0,3000.0,2995.0,2999.0,5.0,True,0.18168036551647224,0.9084018275823612,0.0,0.726721462065889
M:5m:1:1:9417:9432:1,M,23,9546,2025-07-31 21:30:00,2998.0,3004.0,2997.0,3000.0,5.0,True,0.5450410965494168,1.6351232896482502,0.3633607310329445,0.9084018275823612
M:5m:1:1:9417:9432:1,M,24,9547,2025-07-31 21:35:00,3000.0,3003.0,2999.0,3003.0,5.0,True,0.9084018275823612,1.453442924131778,0.726721462065889,1.453442924131778
M:5m:1:-1:9478:9492:1,M,1,9497,2025-07-31 09:10:00,3009.0,3013.0,3008.0,3011.0,0.0,False,0.0,0.7200934756883317,-0.18002336892208293,0.36004673784416585
M:5m:1:-1:9478:9492:1,M,2,9498,2025-07-31 09:15:00,3011.0,3015.0,3011.0,3014.0,5.0,True,0.36004673784416585,1.0801402135324976,0.36004673784416585,0.9001168446104147
M:5m:1:-1:9478:9492:1,M,3,9499,2025-07-31 09:20:00,3014.0,3016.0,3010.0,3010.0,5.0,True,0.9001168446104147,1.2601635824545805,0.18002336892208293,0.18002336892208293
M:5m:1:-1:9478:9492:1,M,4,9500,2025-07-31 09:25:00,3010.0,3015.0,3010.0,3014.0,5.0,True,0.18002336892208293,1.0801402135324976,0.18002336892208293,0.9001168446104147
M:5m:1:-1:9478:9492:1,M,5,9501,2025-07-31 09:30:00,3013.0,3019.0,3013.0,3016.0,5.0,True,0.7200934756883317,1.8002336892208295,0.7200934756883317,1.2601635824545805
M:5m:1:-1:9478:9492:1,M,6,9502,2025-07-31 09:35:00,3016.0,3018.0,3014.0,3017.0,5.0,True,1.2601635824545805,1.6202103202987466,0.9001168446104147,1.4401869513766634
M:5m:1:-1:9478:9492:1,M,7,9503,2025-07-31 09:40:00,3017.0,3017.0,3012.0,3013.0,5.0,True,1.4401869513766634,1.4401869513766634,0.5400701067662488,0.7200934756883317
M:5m:1:-1:9478:9492:1,M,8,9504,2025-07-31 09:45:00,3013.0,3014.0,3010.0,3013.0,5.0,True,0.7200934756883317,0.9001168446104147,0.18002336892208293,0.7200934756883317
M:5m:1:-1:9478:9492:1,M,9,9505,2025-07-31 09:50:00,3012.0,3015.0,3010.0,3011.0,5.0,True,0.5400701067662488,1.0801402135324976,0.18002336892208293,0.36004673784416585
M:5m:1:-1:9478:9492:1,M,10,9506,2025-07-31 09:55:00,3010.0,3011.0,3004.0,3007.0,5.0,True,0.18002336892208293,0.36004673784416585,-0.9001168446104147,-0.36004673784416585
M:5m:1:-1:9478:9492:1,M,11,9507,2025-07-31 10:00:00,3006.0,3007.0,3001.0,3002.0,5.0,True,-0.5400701067662488,-0.36004673784416585,-1.4401869513766634,-1.2601635824545805
M:5m:1:-1:9478:9492:1,M,12,9508,2025-07-31 10:05:00,3002.0,3007.0,3001.0,3003.0,5.0,True,-1.2601635824545805,-0.36004673784416585,-1.4401869513766634,-1.0801402135324976
M:5m:1:-1:9478:9492:1,M,13,9509,2025-07-31 10:10:00,3003.0,3004.0,3001.0,3003.0,5.0,True,-1.0801402135324976,-0.9001168446104147,-1.4401869513766634,-1.0801402135324976
M:5m:1:-1:9478:9492:1,M,14,9510,2025-07-31 10:30:00,3002.0,3006.0,2999.0,3004.0,20.0,False,-1.2601635824545805,-0.5400701067662488,-1.8002336892208295,-0.9001168446104147
M:5m:1:-1:9478:9492:1,M,15,9511,2025-07-31 10:35:00,3005.0,3007.0,3004.0,3007.0,5.0,True,-0.7200934756883317,-0.36004673784416585,-0.9001168446104147,-0.36004673784416585
M:5m:1:-1:9478:9492:1,M,16,9512,2025-07-31 10:40:00,3007.0,3008.0,3005.0,3006.0,5.0,True,-0.36004673784416585,-0.18002336892208293,-0.7200934756883317,-0.5400701067662488
M:5m:1:-1:9478:9492:1,M,17,9513,2025-07-31 10:45:00,3006.0,3009.0,3005.0,3008.0,5.0,True,-0.5400701067662488,0.0,-0.7200934756883317,-0.18002336892208293
M:5m:1:-1:9478:9492:1,M,18,9514,2025-07-31 10:50:00,3008.0,3010.0,3005.0,3007.0,5.0,True,-0.18002336892208293,0.18002336892208293,-0.7200934756883317,-0.36004673784416585
M:5m:1:-1:9478:9492:1,M,19,9515,2025-07-31 10:55:00,3007.0,3010.0,3004.0,3004.0,5.0,True,-0.36004673784416585,0.18002336892208293,-0.9001168446104147,-0.9001168446104147
M:5m:1:-1:9478:9492:1,M,20,9516,2025-07-31 11:00:00,3005.0,3007.0,3004.0,3007.0,5.0,True,-0.7200934756883317,-0.36004673784416585,-0.9001168446104147,-0.36004673784416585
M:5m:1:-1:9478:9492:1,M,21,9517,2025-07-31 11:05:00,3006.0,3009.0,3006.0,3007.0,5.0,True,-0.5400701067662488,0.0,-0.5400701067662488,-0.36004673784416585
M:5m:1:-1:9478:9492:1,M,22,9518,2025-07-31 11:10:00,3007.0,3007.0,3002.0,3003.0,5.0,True,-0.36004673784416585,-0.36004673784416585,-1.2601635824545805,-1.0801402135324976
M:5m:1:-1:9478:9492:1,M,23,9519,2025-07-31 11:15:00,3003.0,3005.0,3000.0,3004.0,5.0,True,-1.0801402135324976,-0.7200934756883317,-1.6202103202987466,-0.9001168446104147
M:5m:1:-1:9478:9492:1,M,24,9520,2025-07-31 11:20:00,3004.0,3005.0,3002.0,3004.0,5.0,True,-0.9001168446104147,-0.7200934756883317,-1.2601635824545805,-0.9001168446104147
M:5m:1:-1:9478:9492:2,M,1,9557,2025-07-31 22:25:00,3012.0,3012.0,3002.0,3005.0,0.0,False,0.0,0.0,-2.128719659896998,-1.490103761927899
M:5m:1:-1:9478:9492:2,M,2,9558,2025-07-31 22:30:00,3005.0,3007.0,3004.0,3007.0,5.0,True,-1.490103761927899,-1.064359829948499,-1.7029757279175988,-1.064359829948499
M:5m:1:-1:9478:9492:2,M,3,9559,2025-07-31 22:35:00,3006.0,3007.0,3000.0,3001.0,5.0,True,-1.277231795938199,-1.064359829948499,-2.554463591876398,-2.3415916258866982
M:5m:1:-1:9478:9492:2,M,4,9560,2025-07-31 22:40:00,3001.0,3004.0,3001.0,3002.0,5.0,True,-2.3415916258866982,-1.7029757279175988,-2.3415916258866982,-2.128719659896998
M:5m:1:-1:9478:9492:2,M,5,9561,2025-07-31 22:45:00,3001.0,3003.0,3000.0,3001.0,5.0,True,-2.3415916258866982,-1.9158476939072986,-2.554463591876398,-2.3415916258866982
M:5m:1:-1:9478:9492:2,M,6,9562,2025-07-31 22:50:00,3001.0,3002.0,2999.0,3000.0,5.0,True,-2.3415916258866982,-2.128719659896998,-2.767335557866098,-2.554463591876398
M:5m:1:-1:9478:9492:2,M,7,9563,2025-07-31 22:55:00,3000.0,3002.0,2997.0,3002.0,5.0,True,-2.554463591876398,-2.128719659896998,-3.1930794898454975,-2.128719659896998
M:5m:1:-1:9478:9492:2,M,8,9564,2025-08-01 09:00:00,3004.0,3006.0,2999.0,3004.0,605.0,False,-1.7029757279175988,-1.277231795938199,-2.767335557866098,-1.7029757279175988
M:5m:1:-1:9478:9492:2,M,9,9565,2025-08-01 09:05:00,3004.0,3011.0,3003.0,3009.0,5.0,True,-1.7029757279175988,-0.21287196598969985,-1.9158476939072986,-0.6386158979690995
M:5m:1:-1:9478:9492:2,M,10,9566,2025-08-01 09:10:00,3009.0,3013.0,3005.0,3010.0,5.0,True,-0.6386158979690995,0.21287196598969985,-1.490103761927899,-0.4257439319793997
M:5m:1:-1:9478:9492:2,M,11,9567,2025-08-01 09:15:00,3010.0,3017.0,3009.0,3016.0,5.0,True,-0.4257439319793997,1.064359829948499,-0.6386158979690995,0.8514878639587994
M:5m:1:-1:9478:9492:2,M,12,9568,2025-08-01 09:20:00,3017.0,3021.0,3015.0,3020.0,5.0,True,1.064359829948499,1.9158476939072986,0.6386158979690995,1.7029757279175988
M:5m:1:-1:9478:9492:2,M,13,9569,2025-08-01 09:25:00,3020.0,3021.0,3013.0,3016.0,5.0,True,1.7029757279175988,1.9158476939072986,0.21287196598969985,0.8514878639587994
M:5m:1:-1:9478:9492:2,M,14,9570,2025-08-01 09:30:00,3016.0,3016.0,3013.0,3015.0,5.0,True,0.8514878639587994,0.8514878639587994,0.21287196598969985,0.6386158979690995
M:5m:1:-1:9478:9492:2,M,15,9571,2025-08-01 09:35:00,3015.0,3016.0,3012.0,3013.0,5.0,True,0.6386158979690995,0.8514878639587994,0.0,0.21287196598969985
M:5m:1:-1:9478:9492:2,M,16,9572,2025-08-01 09:40:00,3012.0,3015.0,3010.0,3013.0,5.0,True,0.0,0.6386158979690995,-0.4257439319793997,0.21287196598969985
M:5m:1:-1:9478:9492:2,M,17,9573,2025-08-01 09:45:00,3013.0,3015.0,3011.0,3013.0,5.0,True,0.21287196598969985,0.6386158979690995,-0.21287196598969985,0.21287196598969985
M:5m:1:-1:9478:9492:2,M,18,9574,2025-08-01 09:50:00,3012.0,3014.0,3010.0,3014.0,5.0,True,0.0,0.4257439319793997,-0.4257439319793997,0.4257439319793997
M:5m:1:-1:9478:9492:2,M,19,9575,2025-08-01 09:55:00,3013.0,3015.0,3012.0,3013.0,5.0,True,0.21287196598969985,0.6386158979690995,0.0,0.21287196598969985
M:5m:1:-1:9478:9492:2,M,20,9576,2025-08-01 10:00:00,3013.0,3014.0,3010.0,3010.0,5.0,True,0.21287196598969985,0.4257439319793997,-0.4257439319793997,-0.4257439319793997
M:5m:1:-1:9478:9492:2,M,21,9577,2025-08-01 10:05:00,3011.0,3016.0,3009.0,3016.0,5.0,True,-0.21287196598969985,0.8514878639587994,-0.6386158979690995,0.8514878639587994
M:5m:1:-1:9478:9492:2,M,22,9578,2025-08-01 10:10:00,3015.0,3017.0,3004.0,3005.0,5.0,True,0.6386158979690995,1.064359829948499,-1.7029757279175988,-1.490103761927899
M:5m:1:-1:9478:9492:2,M,23,9579,2025-08-01 10:30:00,3006.0,3008.0,3003.0,3006.0,20.0,False,-1.277231795938199,-0.8514878639587994,-1.9158476939072986,-1.277231795938199
M:5m:1:-1:9478:9492:2,M,24,9580,2025-08-01 10:35:00,3007.0,3008.0,3004.0,3005.0,5.0,True,-1.064359829948499,-0.8514878639587994,-1.7029757279175988,-1.490103761927899
M:5m:1:-1:9478:9492:3,M,1,9567,2025-08-01 09:15:00,3010.0,3017.0,3009.0,3016.0,0.0,False,0.0,1.3244235635513135,-0.18920336622161624,1.1352201973296974
M:5m:1:-1:9478:9492:3,M,2,9568,2025-08-01 09:20:00,3017.0,3021.0,3015.0,3020.0,5.0,True,1.3244235635513135,2.0812370284377786,0.9460168311080811,1.8920336622161622
M:5m:1:-1:9478:9492:3,M,3,9569,2025-08-01 09:25:00,3020.0,3021.0,3013.0,3016.0,5.0,True,1.8920336622161622,2.0812370284377786,0.5676100986648487,1.1352201973296974
M:5m:1:-1:9478:9492:3,M,4,9570,2025-08-01 09:30:00,3016.0,3016.0,3013.0,3015.0,5.0,True,1.1352201973296974,1.1352201973296974,0.5676100986648487,0.9460168311080811
M:5m:1:-1:9478:9492:3,M,5,9571,2025-08-01 09:35:00,3015.0,3016.0,3012.0,3013.0,5.0,True,0.9460168311080811,1.1352201973296974,0.3784067324432325,0.5676100986648487
M:5m:1:-1:9478:9492:3,M,6,9572,2025-08-01 09:40:00,3012.0,3015.0,3010.0,3013.0,5.0,True,0.3784067324432325,0.9460168311080811,0.0,0.5676100986648487
M:5m:1:-1:9478:9492:3,M,7,9573,2025-08-01 09:45:00,3013.0,3015.0,3011.0,3013.0,5.0,True,0.5676100986648487,0.9460168311080811,0.18920336622161624,0.5676100986648487
M:5m:1:-1:9478:9492:3,M,8,9574,2025-08-01 09:50:00,3012.0,3014.0,3010.0,3014.0,5.0,True,0.3784067324432325,0.756813464886465,0.0,0.756813464886465
M:5m:1:-1:9478:9492:3,M,9,9575,2025-08-01 09:55:00,3013.0,3015.0,3012.0,3013.0,5.0,True,0.5676100986648487,0.9460168311080811,0.3784067324432325,0.5676100986648487
M:5m:1:-1:9478:9492:3,M,10,9576,2025-08-01 10:00:00,3013.0,3014.0,3010.0,3010.0,5.0,True,0.5676100986648487,0.756813464886465,0.0,0.0
M:5m:1:-1:9478:9492:3,M,11,9577,2025-08-01 10:05:00,3011.0,3016.0,3009.0,3016.0,5.0,True,0.18920336622161624,1.1352201973296974,-0.18920336622161624,1.1352201973296974
M:5m:1:-1:9478:9492:3,M,12,9578,2025-08-01 10:10:00,3015.0,3017.0,3004.0,3005.0,5.0,True,0.9460168311080811,1.3244235635513135,-1.1352201973296974,-0.9460168311080811
M:5m:1:-1:9478:9492:3,M,13,9579,2025-08-01 10:30:00,3006.0,3008.0,3003.0,3006.0,20.0,False,-0.756813464886465,-0.3784067324432325,-1.3244235635513135,-0.756813464886465
M:5m:1:-1:9478:9492:3,M,14,9580,2025-08-01 10:35:00,3007.0,3008.0,3004.0,3005.0,5.0,True,-0.5676100986648487,-0.3784067324432325,-1.1352201973296974,-0.9460168311080811
M:5m:1:-1:9478:9492:3,M,15,9581,2025-08-01 10:40:00,3005.0,3006.0,3001.0,3001.0,5.0,True,-0.9460168311080811,-0.756813464886465,-1.702830295994546,-1.702830295994546
