symbol,source_tf,source_ob_internal,source_ob_structure,source_ob_bias,source_anchor_index,source_confirmed_index,source_confirmed_available_time,source_ob_canonical_bar_low,source_ob_canonical_bar_high,source_ob_zone_low,source_ob_zone_high,source_ob_endpoints_swapped,touch_ordinal,is_first_touch,touch_5m_bar_index,touch_bar_start_time,touch_time,touch_raw_canonical_overlap,candidate_id,candidate_group_id,group_candidate_count,group_has_5m,group_has_15m,group_has_1h,group_tf_count,group_bull_count,group_bear_count,group_same_bias_count,group_opposite_bias_count,group_bias_conflict,entry_5m_bar_index,entry_time,entry_next_5m_open,entry_delay_minutes,5m_atr14,source_ob_width_atr5,touch_intrabar_far_edge_breach,touch_close_beyond_far_edge,touch_reclaimed_by_close,quant_state_decision_time,quant_state_age_minutes,quant_q10,quant_q50,quant_q90,quant_width,quant_width_percentile_train,quant_top30_train,quant_crossed,quant_fold
RB,15m,True,internal,1,2344,2348,2025-06-11 14:15:00,2980.0,2985.0,2980.0,2985.0,False,1,True,7057,2025-06-11 21:05:00,2025-06-11 21:10:00,True,RB:15m:1:1:2344:2348:1,RB:7057,1,False,True,False,1,1,0,1,0,False,7058,2025-06-11 21:10:00,2986.0,0.0,4.409513902839404,1.1339118347671762,False,False,False,,,,,,,,,,
RB,15m,True,internal,1,2344,2348,2025-06-11 14:15:00,2980.0,2985.0,2980.0,2985.0,False,2,False,7059,2025-06-11 21:15:00,2025-06-11 21:20:00,True,RB:15m:1:1:2344:2348:2,RB:7059,2,True,True,False,2,2,0,2,0,False,7060,2025-06-11 21:20:00,2984.0,0.0,4.429631885611528,1.1287619669348057,False,False,False,,,,,,,,,,
RB,15m,False,swing,1,2314,2348,2025-06-11 14:15:00,2957.0,2969.0,2957.0,2969.0,False,1,True,7101,2025-06-12 11:00:00,2025-06-12 11:05:00,True,RB:15m:0:1:2314:2348:1,RB:7101,1,False,True,False,1,1,0,1,0,False,7102,2025-06-12 11:05:00,2969.0,0.0,4.196785933194094,2.859330971610227,False,False,False,,,,,,,,,,
RB,15m,False,swing,1,2314,2348,2025-06-11 14:15:00,2957.0,2969.0,2957.0,2969.0,False,2,False,7114,2025-06-12 14:05:00,2025-06-12 14:10:00,True,RB:15m:0:1:2314:2348:2,RB:7114,1,False,True,False,1,1,0,1,0,False,7115,2025-06-12 14:10:00,2972.0,0.0,4.44181737998052,2.701596885564131,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,1,True,7248,2025-06-16 13:45:00,2025-06-16 13:50:00,True,RB:15m:1:-1:2348:2355:1,RB:7248,3,False,True,True,2,0,3,3,0,False,7249,2025-06-16 13:50:00,2991.0,0.0,4.231359381834606,3.544960058083366,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,2,False,7257,2025-06-16 14:30:00,2025-06-16 14:35:00,True,RB:15m:1:-1:2348:2355:2,RB:7257,2,False,True,False,1,0,2,2,0,False,7258,2025-06-16 14:35:00,2992.0,0.0,3.8060814414543636,3.9410612281244997,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,3,False,7270,2025-06-16 21:35:00,2025-06-16 21:40:00,True,RB:15m:1:-1:2348:2355:3,RB:7270,2,False,True,False,1,0,2,2,0,False,7271,2025-06-16 21:40:00,2991.0,0.0,3.9876603328975135,3.7616042360109194,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,4,False,7357,2025-06-18 09:05:00,2025-06-18 09:10:00,True,RB:15m:1:-1:2348:2355:4,RB:7357,4,True,True,True,3,0,4,4,0,False,7358,2025-06-18 09:10:00,2991.0,0.0,3.9661837016695234,3.7819730825089892,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,5,False,7403,2025-06-18 21:10:00,2025-06-18 21:15:00,True,RB:15m:1:-1:2348:2355:5,RB:7403,8,True,True,True,3,0,8,8,0,False,7404,2025-06-18 21:15:00,2999.0,0.0,4.523540312834041,3.315986807377949,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,6,False,7470,2025-06-19 21:00:00,2025-06-19 21:05:00,True,RB:15m:1:-1:2348:2355:6,RB:7470,4,False,True,True,2,0,4,4,0,False,7471,2025-06-19 21:05:00,2989.0,0.0,3.6784599773537083,4.077793449526949,False,False,False,,,,,,,,,,
RB,15m,True,internal,-1,2348,2355,2025-06-11 22:00:00,2992.0,3007.0,2992.0,3007.0,False,7,False,7484,2025-06-19 22:10:00,2025-06-19 22:15:00,True,RB:15m:1:-1:2348:2355:7,RB:7484,3,False,True,False,1,0,3,3,0,False,7485,2025-06-19 22:15:00,2991.0,0.0,3.2805903271539165,4.572347810649458,False,False,False,,,,,,,,,,
