horizon,feature,state_bin,n,q10,q50,q90,width_90_10,asym_90_plus_10,mean,positive_rate,norm_q10,norm_q50,norm_q90,folds
4,feat_15m_ret_16,3,478,-0.011311988316131859,-0.0009582384380867,0.008893045389205552,0.02020503370533741,-0.002418942926926307,-0.0012115579492325314,0.4393305439330544,-1.8747449254142916,-0.16026237010483385,1.515205184562448,5
4,feat_15m_ret_16,4,517,-0.00761408640619448,0.0002784351960073,0.010082593488128703,0.017696679894323185,0.0024685070819342233,0.00019767145790335479,0.5183752417794971,-1.1496810958493238,0.0390004036944692,1.5585997706123629,5
4,feat_15m_ret_16,5,473,-0.00772929260739412,-0.0007877117382493,0.00923095515222654,0.01696024775962066,0.0015016625448324196,9.892102741437514e-05,0.4587737843551797,-0.9198437840126084,-0.0966730151028654,1.0472593431579205,5
4,feat_15m_ret_4,1,377,-0.00968384848297864,0.0007780937097639,0.009749377164301581,0.01943322564728022,6.552868132294123e-05,0.0002549955805738148,0.53315649867374,-1.0575332168693372,0.0911557732236542,1.047697305076286,5
4,feat_15m_ret_4,2,473,-0.00892145673211818,0.0,0.0094974409454583,0.018418897677576478,0.0005759842133401197,-0.00013616195067808423,0.49471458773784355,-1.2371634898670671,0.0,1.206935220830747,5
4,feat_15m_ret_4,3,459,-0.00958206053420262,-0.0008533263834616,0.0101313473974461,0.01971340793164872,0.0005492868632434797,-0.0005348871577123561,0.43790849673202614,-1.5268036826796008,-0.102598426342982,1.5204839084101283,5
4,feat_15m_ret_4,4,467,-0.00751283776884236,-0.0003284827411857,0.010004710019680268,0.017517547788522627,0.0024918722508379077,0.0003096119330389377,0.4753747323340471,-1.0372387340554843,-0.0435141709051458,1.535229588020203,5
4,feat_15m_ret_4,5,474,-0.00924096010641789,0.00035595110556060005,0.01017102208495983,0.01941198219137772,0.0009300619785419396,0.0003004677310058193,0.5274261603375527,-1.1446033830573996,0.043244798526337905,1.2830619436319057,5
4,feat_15m_ret_8,1,369,-0.01149581319087366,7.121746255182245e-05,0.00973696352814814,0.0212327767190218,-0.0017588496627255201,-0.0004118509457670639,0.5013550135501355,-1.1256625956335937,0.0075922294919608,0.9319376270791813,5
4,feat_15m_ret_8,2,488,-0.00903979324586772,3.244962197329257e-05,0.009542725351520523,0.018582518597388242,0.0005029321056528036,0.00028202282977760854,0.5,-1.1252105739335763,0.0019283532915457,1.390655888368341,5
4,feat_15m_ret_8,3,452,-0.00904369390354495,-0.0006190206891543,0.009070680223113288,0.018114374126658235,2.6986319568338482e-05,-0.0005984986902828264,0.46017699115044247,-1.6357162803076866,-0.0768895205049745,1.5201594672371508,5
4,feat_15m_ret_8,4,457,-0.0072501165742559,5.972110246936878e-05,0.01064990796377593,0.01790002453803183,0.003399791389520031,0.0004787372040421569,0.5010940919037199,-1.0440450093380653,0.0070122739588272,1.6182651656506752,5
4,feat_15m_ret_8,5,484,-0.00808968353947167,-2.2349658463123923e-06,0.01011976829244908,0.01820945183192075,0.0020300847529774093,0.00028783133648493914,0.5,-0.974376598000189,0.00095194939553905,1.1961788271410563,5
4,feat_15m_volume_ratio_32,1,433,-0.01122851290860132,-0.0010428489121045,0.00946128561443444,0.020689798523035763,-0.0017672272941668798,-0.0006688223215773292,0.43648960739030024,-1.7058987917637916,-0.1512921698512133,1.8561489926897181,5
4,feat_15m_volume_ratio_32,2,453,-0.00706093336041312,-7.098491573523345e-05,0.011290867457591102,0.01835180081800422,0.004229934097177982,0.0009133394688201913,0.4856512141280353,-0.9625314710086058,-0.0141359438677552,1.508515968218951,5
4,feat_15m_volume_ratio_32,3,455,-0.00978607421045438,-0.0003535942896005,0.010129705797801,0.01991578000825538,0.00034363158734661975,-0.0006267072284504029,0.47692307692307695,-1.341098369978128,-0.0439661703359517,1.2274518121991538,5
4,feat_15m_volume_ratio_32,4,464,-0.00775617560056203,0.0003501787413016,0.009678573456287441,0.017434749056849472,0.0019223978557254108,0.0004306324318537222,0.5258620689655172,-0.9685764706904381,0.0448200404696326,1.1448659556115708,5
4,feat_15m_volume_ratio_32,5,445,-0.009383699000668357,0.0008428150519973,0.00958928788838043,0.018972986889048787,0.0002055888877120736,7.735197634563639e-05,0.5348314606741573,-1.1139258928873568,0.0918986001033362,1.0765059187846573,5
4,feat_5m_1h_jump_share,1,902,-0.00911425815238626,-0.00027329083523635,0.010040747982090589,0.01915500613447685,0.0009264898297043286,-0.00010488874562734566,0.4844789356984479,-1.1716552813800898,-0.02659007340873205,1.3777412050081308,5
4,feat_5m_1h_jump_share,2,459,-0.00920641656968224,-0.0002087464781611,0.010551340796758178,0.019757757366440417,0.0013449242270759387,0.00013482097915526792,0.4880174291938998,-1.329708540342036,-0.030290317100543,1.4397075757034152,5
4,feat_5m_1h_jump_share,3,430,-0.008374207885846299,-6.487554057607577e-05,0.00965151339473554,0.018025721280581837,0.001277305508889241,0.0003420167041932157,0.4906976744186046,-1.1783266774872148,-0.0089522351791905,1.32916432105498,5
4,feat_5m_1h_jump_share,4,459,-0.008956994503688578,0.0002094898928788,0.009733507115241995,0.01869050161893057,0.0007765126115534173,-8.957377045298456e-05,0.514161220043573,-1.149333220185474,0.0379318419319522,1.1659567293301352,5
4,feat_5m_1h_max_abs_return,1,516,-0.00980138055328425,-0.00082768075257485,0.00729567547656975,0.017097056029854,-0.0025057050767144998,-0.0007540754787287517,0.4321705426356589,-1.7504596108807005,-0.10744602737423055,1.4549007428493168,5
4,feat_5m_1h_max_abs_return,2,502,-0.00779322914141563,-7.027385678949696e-05,0.00910123572423302,0.016894464865648648,0.0013080065828173903,-0.00014448668941804358,0.48804780876494025,-1.0879405911494788,-0.01172342841131225,1.3531362772575806,5
4,feat_5m_1h_max_abs_return,3,410,-0.00778062530700849,0.00013157180993895,0.01012958841108186,0.01791021371809035,0.0023489631040733696,0.0006873605736551215,0.5097560975609756,-0.997782458646733,0.0144103098457679,1.4433892899930143,5
4,feat_5m_1h_max_abs_return,4,415,-0.009161474971177258,0.0007712158896768,0.010743199162270841,0.019904674133448097,0.0015817241910935833,0.0007867144333994366,0.5253012048192771,-1.1874725854476593,0.0877223018978084,1.3833710483445023,5
4,feat_5m_1h_max_abs_return,5,407,-0.01135156192010064,0.0007774422542706,0.01096616450399704,0.02231772642409768,-0.0003853974161035986,-0.00018044977126758515,0.5233415233415234,-1.0704427766927382,0.0799227147412017,1.0295537721440886,5
4,feat_5m_1h_neg_semivar_share,1,473,-0.00859151269430716,0.000208167089535,0.010079180414264801,0.01867069310857196,0.001487667719957642,0.00028070585707635836,0.5095137420718816,-1.187066726434463,0.0232170331002412,1.4402515106137337,5
4,feat_5m_1h_neg_semivar_share,2,483,-0.007673110846645439,-6.39897616600226e-05,0.01084015770276386,0.0185132685494093,0.0031670468561184216,0.0003640439343017825,0.4989648033126294,-0.9699502115092359,-0.0083127405002681,1.4881225664310889,5
4,feat_5m_1h_neg_semivar_share,3,458,-0.010651909929606079,-0.00108553419711945,0.009998136273101182,0.02065004620270726,-0.0006537736565048972,-0.0006167205698773743,0.425764192139738,-1.6095950036051538,-0.1130415182366391,1.3903937973548637,5
4,feat_5m_1h_neg_semivar_share,4,434,-0.00899939733401757,-0.00043076466472155,0.008556698919419976,0.017556096253437545,-0.00044269841459759415,-0.000481987052203352,0.46774193548387094,-1.1915396595781944,-0.049219650675274104,1.0822956375795225,5
4,feat_5m_1h_neg_semivar_share,5,402,-0.00941323347818779,0.0011665926599319,0.010273456377552365,0.019686689855740153,0.0008602228993645749,0.0006374609801909921,0.5671641791044776,-1.1208735968637817,0.12496679565063226,1.1046491053046137,5
4,feat_5m_1h_positive_return_share,1,544,-0.010302089710280309,-0.0005063067025279501,0.009324440123919779,0.019626529834200088,-0.0009776495863605301,-0.0004931551906034597,0.4577205882352941,-1.2196803805377414,-0.0610082279463984,1.057702591316654,5
4,feat_5m_1h_positive_return_share,2,486,-0.0097689819829907,-0.000289944774395,0.0094836686256761,0.0192526506086668,-0.00028531335731460036,-5.818409578107779e-05,0.4835390946502058,-1.3574112386909207,-0.035155397918924455,1.4410701336367524,5
4,feat_5m_1h_positive_return_share,3,492,-0.00781787270748038,0.00037510095420525004,0.011564268911768554,0.019382141619248935,0.003746396204288174,0.0005598798005143928,0.516260162601626,-1.1705992854120348,0.04998208454972915,1.458881156935804,5
4,feat_5m_1h_positive_return_share,4,413,-0.0085053982196213,0.0,0.00966025893291286,0.01816565715253416,0.00115486071329156,-6.147444685067547e-05,0.49878934624697335,-1.151997888218996,0.0,1.211414110341315,5
4,feat_5m_1h_positive_return_share,5,315,-0.00836644890979712,0.0002094898928788,0.010441570307278644,0.018808019217075762,0.0020751213974815243,0.00038002533960539245,0.5206349206349207,-0.9496279170351305,0.0352621175768854,1.447604501278114,4
4,feat_5m_1h_ret_sum,1,377,-0.00968384848297864,0.0007780937097639,0.009749377164301581,0.01943322564728022,6.552868132294123e-05,0.0002549955805738148,0.53315649867374,-1.0575332168693372,0.0911557732236542,1.047697305076286,5
4,feat_5m_1h_ret_sum,2,473,-0.00892145673211818,0.0,0.0094974409454583,0.018418897677576478,0.0005759842133401197,-0.00013616195067808423,0.49471458773784355,-1.2371634898670671,0.0,1.206935220830747,5
4,feat_5m_1h_ret_sum,3,459,-0.00958206053420262,-0.0008533263834616,0.0101313473974461,0.01971340793164872,0.0005492868632434797,-0.0005348871577123561,0.43790849673202614,-1.5268036826796008,-0.102598426342982,1.5204839084101283,5
4,feat_5m_1h_ret_sum,4,467,-0.00751283776884236,-0.0003284827411857,0.010004710019680268,0.017517547788522627,0.0024918722508379077,0.0003096119330389377,0.4753747323340471,-1.0372387340554843,-0.0435141709051458,1.535229588020203,5
4,feat_5m_1h_ret_sum,5,474,-0.00924096010641789,0.00035595110556060005,0.01017102208495983,0.01941198219137772,0.0009300619785419396,0.0003004677310058193,0.5274261603375527,-1.1446033830573996,0.043244798526337905,1.2830619436319057,5
4,feat_5m_1h_rv,1,535,-0.008817482505095118,-0.0004356620576143,0.008383114648601744,0.017200597153696862,-0.0004343678564933742,-0.00026261215267663155,0.4635514018691589,-1.580318274557578,-0.0630049325743898,1.6822809996046748,5
4,feat_5m_1h_rv,2,481,-0.0081513671115716,-0.0002853474124084,0.0087975363821796,0.0169489034937512,0.0006461692706079998,-0.00028007154127789475,0.4802494802494803,-1.1147077773620695,-0.0412120589179862,1.4247682192718014,5
4,feat_5m_1h_rv,3,434,-0.00812300489784309,-0.00051855841258305,0.009992710638021499,0.018115715535864586,0.0018697057401784092,0.00018707752693492168,0.46774193548387094,-1.0884974261096032,-0.0646069686790965,1.3018011205926563,5
4,feat_5m_1h_rv,4,429,-0.008378727969757319,0.0011052438801636,0.010737678304660618,0.019116406274417935,0.0023589503349033,0.0010124479374671012,0.5617715617715617,-1.1129295763769989,0.1324837549964871,1.2551653420994464,5
4,feat_5m_1h_rv,5,371,-0.0124142583010261,0.0,0.0111682803971951,0.023582538698221203,-0.0012459779038310002,-0.0004503878592585232,0.49865229110512127,-1.1927532621534445,0.0,0.9945761715137448,5
4,feat_5m_4h_gap_sq,1,484,-0.011166501290733629,-6.762104295197178e-05,0.011918935687741756,0.023085436978475385,0.0007524343970081275,0.00012934563858692306,0.48760330578512395,-1.9397556086244714,-0.01498229614426655,2.2648581052645027,5
4,feat_5m_4h_gap_sq,2,361,-0.0086265271855259,-0.0002580312232095,0.0099420868640666,0.0185686140495925,0.0013155596785407002,-0.0004016913694351929,0.48753462603878117,-1.4643459197468636,-0.0412120589179862,1.5622783127145183,5
4,feat_5m_4h_gap_sq,3,641,-0.0091214501762432,-0.0004717537532944,0.0082428342317118,0.017364284407955,-0.0008786159445314003,-0.0006789636774722737,0.46801872074882994,-1.1927532621534445,-0.0648443527732625,1.0764229141754276,5
4,feat_5m_4h_gap_sq,4,390,-0.008391555145906329,0.00046191904796310005,0.009685343876765822,0.01807689902267215,0.0012937887308594933,0.00034477448723133053,0.5307692307692308,-0.9284301369582826,0.054729215366798256,1.1733072298450404,5
4,feat_5m_4h_gap_sq,5,374,-0.00711374199384836,0.00012743804247340002,0.011592409456629546,0.018706151450477906,0.004478667462781186,0.0012202860042008223,0.5053475935828877,-0.5517936999262031,0.0085169511136533,0.8421076013312812,5
4,feat_5m_4h_jump_share,1,517,-0.009392985392177798,-0.0007179610216267,0.008204801225467807,0.017597786617645605,-0.0011881841667099914,-0.0006961857649314349,0.44294003868471954,-1.2436707167181114,-0.0947268757561209,1.229037534855889,5
4,feat_5m_4h_jump_share,2,490,-0.007452022760330859,0.00021449348604305,0.01144797870759535,0.018900001467926208,0.003995955947264491,0.0010347643569413633,0.5204081632653061,-0.9739777001569061,0.036210327012986654,1.530722492713806,5
4,feat_5m_4h_jump_share,3,528,-0.01029274340971593,-0.00032298567410014997,0.009330307399862061,0.01962305080957799,-0.0009624360098538683,-0.0006113354742373944,0.4715909090909091,-1.4493351204146747,-0.038744674673267546,1.0739619728552359,5
4,feat_5m_4h_jump_share,4,474,-0.010323359788282707,0.00046056946389015,0.011218978542058477,0.021542338330341186,0.00089561875377577,0.00026784324732815506,0.5253164556962026,-1.290240914046746,0.061736275847170397,1.2850070374584561,5
4,feat_5m_4h_jump_share,5,241,-0.008400419584858,0.0007774422542706,0.0102420324335373,0.0186424520183953,0.0018416128486792999,0.0005060038994757159,0.5228215767634855,-1.0413346103027823,0.0859655761661414,1.3775652526462732,4
4,feat_5m_4h_neg_semivar_share,1,413,-0.0061190693813459,6.945167902221645e-05,0.00925519688212948,0.015374266263475381,0.003136127500783581,0.0007598284021755091,0.5036319612590799,-0.6483834395064992,0.0092657149208433,1.211414110341315,5
4,feat_5m_4h_neg_semivar_share,2,567,-0.00978507521488974,-0.0010111224319487,0.009149693978509746,0.018934769193399488,-0.0006353812363799945,-0.0010826597643269554,0.42328042328042326,-1.6074000322100033,-0.1558573864809205,1.3324810555494468,5
4,feat_5m_4h_neg_semivar_share,3,468,-0.00904448086447386,0.00058835208240305,0.00981798816396831,0.018862469028442172,0.0007735072994944515,7.63988823818975e-05,0.5213675213675214,-1.4678190214890345,0.08937127545903355,1.4797776902455213,5
4,feat_5m_4h_neg_semivar_share,4,388,-0.010964460100916808,0.00033265494141819995,0.010991156408582132,0.02195561650949894,2.6696307665323438e-05,3.101316678304855e-05,0.520618556701031,-1.5454000336197737,0.0423420558780889,1.6067172832430556,5
4,feat_5m_4h_neg_semivar_share,5,414,-0.00940649612940157,0.00043288600166659997,0.011311013302963349,0.020717509432364917,0.0019045171735617792,0.0007862250571253932,0.5169082125603864,-0.832846317945341,0.03717891224465135,1.0503576356938862,5
4,feat_5m_4h_ret_sum,1,344,-0.010099086173455018,3.5608731275911226e-05,0.01102531142561505,0.021124397599070067,0.0009262252521600317,0.0006260759904307576,0.5,-0.8463148575170829,0.0037961147459804,0.9881443954234448,5
4,feat_5m_4h_ret_sum,2,438,-0.00912355282152557,0.00091185461524535,0.011147879124283689,0.020271431945809257,0.002024326302758119,0.0006575223113321931,0.5502283105022832,-1.3406129330101728,0.12075528058368559,1.2853831276302647,5
4,feat_5m_4h_ret_sum,3,478,-0.011311988316131859,-0.0009582384380867,0.008893045389205552,0.02020503370533741,-0.002418942926926307,-0.0012115579492325314,0.4393305439330544,-1.8747449254142916,-0.16026237010483385,1.515205184562448,5
4,feat_5m_4h_ret_sum,4,517,-0.00761408640619448,0.0002784351960073,0.010082593488128703,0.017696679894323185,0.0024685070819342233,0.00019767145790335479,0.5183752417794971,-1.1496810958493238,0.0390004036944692,1.5585997706123629,5
4,feat_5m_4h_ret_sum,5,473,-0.00772929260739412,-0.0007877117382493,0.00923095515222654,0.01696024775962066,0.0015016625448324196,9.892102741437514e-05,0.4587737843551797,-0.9198437840126084,-0.0966730151028654,1.0472593431579205,5
4,feat_5m_4h_rv,1,599,-0.00898424249471702,0.0002019454081111,0.01117869301984545,0.02016293551456247,0.002194450525128429,0.0001725273494084185,0.5091819699499165,-1.8729689962799905,0.0436419348461024,2.3375000691867625,5
4,feat_5m_4h_rv,2,539,-0.00802001049932896,-0.0004705882439785,0.00868126464570812,0.01670127514503708,0.0006612541463791605,-0.00025561143280733,0.46382189239332094,-1.1949256340092722,-0.0686022603903021,1.2845520201672536,5
4,feat_5m_4h_rv,3,456,-0.0086214625286763,0.00046191904796310005,0.0102413344022995,0.0188627969309758,0.0016198718736232,0.0005790345621080322,0.5241228070175439,-1.0458379417213732,0.054729215366798256,1.1907820129689415,5
4,feat_5m_4h_rv,4,303,-0.0098174911697356,-0.0003753049396651,0.009837442041523344,0.019654933211258944,1.9950871787743907e-05,-0.0005437685677581898,0.4752475247524752,-0.9984762879441893,-0.0354040705106107,0.9409876680881456,5
4,feat_5m_4h_rv,5,353,-0.00978480311237338,-0.0004355536266472,0.01103124964692388,0.02081605275929726,0.001246446534550501,2.3735973763575557e-05,0.48158640226628896,-0.6813293408254463,-0.030290317100543,0.7077943990733806,5
4,feat_5m_8h_rv,1,730,-0.00912215105800399,2.9768106459558996e-05,0.01109866128818349,0.02022081234618748,0.0019765102301794995,7.962756228846541e-05,0.5,-1.6410305004843222,0.0044114383372207,1.9068285638195221,5
4,feat_5m_8h_rv,2,583,-0.0077173720769157,0.0001388985348436,0.008310888936305166,0.016028261013220864,0.0005935168593894664,5.1783877187135085e-05,0.5128644939965694,-0.9859773576087794,0.0220893917383877,1.1213903677443062,5
4,feat_5m_8h_rv,3,329,-0.008324439870187638,0.0003901677770916,0.008895260116309055,0.017219699986496695,0.0005708202461214163,0.0004356304705934291,0.5258358662613982,-0.9855270510986206,0.0459197964237517,1.265677788778708,5
4,feat_5m_8h_rv,4,230,-0.009677520167456311,-0.00120842781451135,0.010579989109344217,0.020257509276800527,0.0009024689418879062,-0.0006431949436493452,0.41304347826086957,-1.2244117289477938,-0.1110750630410296,0.9841181881405103,5
4,feat_5m_8h_rv,5,378,-0.010680715367641518,-0.00079491001154095,0.011216097470771302,0.02189681283841282,0.0005353821031297834,-2.7724088928579728e-05,0.4656084656084656,-0.8369454099337447,-0.05485509578921205,0.7784786874481857,4
4,feat_5m_rv_rate_ratio_1h_4h,1,395,-0.008267691349197559,-0.000974116414351,0.005566866044528583,0.013834557393726143,-0.0027008253046689754,-0.0010260619902923353,0.4177215189873418,-0.849586225362226,-0.0858685500186002,0.6259722793601826,5
4,feat_5m_rv_rate_ratio_1h_4h,2,422,-0.00749785149496398,0.0006263293202231,0.012346795375003832,0.019844646869967814,0.004848943880039852,0.0009702510727699373,0.5284360189573459,-1.1346542075573598,0.0918302158274938,1.3552619862342938,5
4,feat_5m_rv_rate_ratio_1h_4h,3,535,-0.00893147949551036,-0.0007115918609528,0.009288417756819746,0.018219897252330107,0.0003569382613093867,-0.00024314986577435166,0.4654205607476635,-1.230731226052207,-0.1005401368260314,1.4016906484859688,5
4,feat_5m_rv_rate_ratio_1h_4h,4,451,-0.0089522726238656,0.0004374453263108,0.0107889212729999,0.019741193896865503,0.0018366486491342999,0.00044925497440238626,0.5365853658536586,-1.2469524172879314,0.0522877786083696,1.4479123459681258,5
4,feat_5m_rv_rate_ratio_1h_4h,5,447,-0.01087504181924772,0.0004147042329643,0.010726411312214267,0.021601453131461987,-0.0001486305070334537,-7.727692993454104e-06,0.5123042505592841,-1.3653593292790225,0.0743451264500852,1.5084262547987228,5
4,feat_5m_rv_rate_ratio_4h_8h,1,410,-0.009773218363765868,-0.00017536853328185,0.00945216365504153,0.0192253820188074,-0.00032105470872433907,4.4542496895106355e-05,0.48048780487804876,-1.6633866444211856,-0.0240842999651313,1.9230382945639921,5
4,feat_5m_rv_rate_ratio_4h_8h,2,514,-0.00755200614476677,-0.0001357509320373,0.00875820343719559,0.01631020958196236,0.0012061972924288199,3.9746764146711357e-05,0.490272373540856,-1.3266850435671806,-0.0248112491930049,1.4386470034953736,5
4,feat_5m_rv_rate_ratio_4h_8h,3,453,-0.00870933901045874,-0.0001438021285193,0.00966799996021046,0.018377338970669198,0.00095866094975172,-4.1488995667184917e-05,0.4878587196467991,-1.156351433989244,-0.0180635064761808,1.141452399566808,5
4,feat_5m_rv_rate_ratio_4h_8h,4,447,-0.00967922494935948,7.221520133122515e-05,0.011086501828030683,0.020765726777390164,0.0014072768786712025,0.0004887532823713739,0.5033557046979866,-1.0679001838173636,0.008199324838827,1.2711067344252922,5
4,feat_5m_rv_rate_ratio_4h_8h,5,426,-0.0091214377150014,4.4654966742118686e-07,0.0101915482553535,0.0193129859703549,0.0010701105403521007,-0.0003876630507972008,0.5,-0.9181126282636188,-0.0009486021497585001,0.9391111173547224,5
4,feat_time_after_long_gap,1,2006,-0.0089857109196923,-6.762104295197178e-05,0.00978751563733005,0.01877322655702235,0.0008018047176377493,-5.314829636301531e-06,0.4930209371884347,-1.1775915598017277,-0.01167340316215755,1.2849298332316015,5
4,feat_time_after_long_gap,2,244,-0.00903822828611458,-0.00030468330097969997,0.010865213875148843,0.019903442161263423,0.001826985589034262,0.00034380143972125374,0.48770491803278687,-1.3978531808710828,-0.02806672712673825,1.5860209721076137,5
4,feat_time_bars_since_segment_start,1,488,-0.007895833345895048,0.00072080147115905,0.01069309077881545,0.0185889241247105,0.002797257432920402,0.0008594626965884261,0.5368852459016393,-1.1273919585613967,0.08531022878608455,1.3139827908613297,5
4,feat_time_bars_since_segment_start,2,489,-0.011065348280812841,0.0003754693410819,0.01231394907166914,0.02337929735248198,0.0012486007908562996,-6.860775518439407e-06,0.5112474437627812,-1.378335526611045,0.0364259825573505,1.5714669871892666,5
4,feat_time_bars_since_segment_start,3,429,-0.008481979936003099,7.121746255182245e-05,0.009693656895594479,0.018175636831597577,0.0012116769595913804,2.293497315614098e-05,0.5034965034965035,-0.974019017919787,0.0075922294919608,1.0461584414766127,5
4,feat_time_bars_since_segment_start,4,424,-0.00498409602230806,-0.0006140558413925,0.004938832626277879,0.00992292864858594,-4.526339603018112e-05,-0.00033023106833557413,0.4410377358490566,-0.5806097910740793,-0.06594915801707416,0.5614892935443265,5
4,feat_time_bars_since_segment_start,5,420,-0.01182901709668747,-0.0006042099560628999,0.010468516090926146,0.022297533187613613,-0.0013605010057613238,-0.0005063285813685024,0.4595238095238095,-2.081684193339443,-0.09756534116090805,2.1787544371883745,5
8,feat_15m_location_32,1,393,-0.01527055016009784,0.0003479592226902,0.01532008797925606,0.0305906381393539,4.9537819158219226e-05,0.00039337525650103065,0.5012722646310432,-1.490635776813409,0.0299279220436712,1.2827052063684155,5
8,feat_15m_location_32,2,422,-0.015281917119488139,-0.00117136332466245,0.013332251818355893,0.028614168937844034,-0.0019496653011322456,-0.0017948361017461752,0.42417061611374407,-1.4135463302286726,-0.1075969355971454,1.1856297896661112,5
8,feat_15m_location_32,3,409,-0.01395548931257366,0.0003417751836132,0.018668834520111217,0.032624323832684876,0.004713345207537557,0.0010787027561842736,0.5134474327628362,-1.5239962078420066,0.0371403350494038,1.726239489372125,5
8,feat_15m_location_32,4,440,-0.015833214855793087,-0.00107081400985255,0.014758920294698441,0.03059213515049153,-0.0010742945610946464,-0.0007527328512932247,0.4681818181818182,-1.7712783616053926,-0.08946243561041275,1.6792757241494363,5
8,feat_15m_location_32,5,586,-0.01060410659469515,0.00028730927491354996,0.0156385759954697,0.02624268259016485,0.005034469400774552,0.0012035326043237443,0.5221843003412969,-1.0334856398180108,0.0205902593374298,1.7258616298577818,5
8,feat_15m_oi_log_change_4,1,421,-0.0152806778964259,-0.0009834655657757,0.0152976404065131,0.030578318302939,1.6962510087200483e-05,-0.0005206800401303607,0.4489311163895487,-1.5606447844090758,-0.0975430189314799,1.5134643212574823,5
8,feat_15m_oi_log_change_4,2,483,-0.01474317567448496,-0.0003745318395841,0.01916971881468096,0.03391289448916592,0.0044265431401960004,0.0009520479396942601,0.4886128364389234,-1.5966919393660712,-0.0308489311347119,2.235857431656309,5
