horizon,approx_minutes,pair,feature_x,feature_y,fold,x_bin,y_bin,n,q10,q50,q90,width_90_10,asym_90_plus_10,mean,positive_rate,norm_q10,norm_q50,norm_q90
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,1,2,2,111,-0.006821308850738,-0.0009132741510819,0.0068659975064423,0.013687306357180299,4.468865570430008e-05,-0.0001853918414290457,0.43243243243243246,-1.295473194751099,-0.0973353045144398,1.10157920329137
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,1,2,3,32,-0.008187538644877939,0.0007368160294223,0.00454772194514384,0.01273526059002178,-0.0036398166997340985,-4.945858522576081e-05,0.5625,-1.448289881011517,0.10811294431325136,0.8540367549950298
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,1,3,1,123,-0.008889479561550478,-0.0012734159423286,0.01379003178768818,0.022679511349238658,0.004900552226137701,0.0003207675203153748,0.4634146341463415,-1.2007718949747048,-0.1194986691251488,1.7237818005378682
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,1,3,2,16,-0.010989209122737851,-0.0026026990985971,0.00723409438769145,0.0182233035104293,-0.003755114735046401,-0.0017202116973984937,0.4375,-2.4285924423117207,-0.24871628919370253,0.8010887895140208
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,1,1,1,0.0090926518152711,0.0090926518152711,0.0090926518152711,0.0,0.0181853036305422,0.0090926518152711,1.0,1.0131723270341066,1.0131723270341066,1.0131723270341066
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,1,2,18,-0.0036113498454697197,0.00055280624455955,0.006839707077351211,0.010451056922820931,0.0032283572318814913,0.00010373850808462223,0.5555555555555556,-0.6835027620903391,0.0933388473320876,0.9390347466888201
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,1,3,108,-0.008636382202737207,0.0006346468163084,0.010423044067199457,0.019059426269936664,0.0017866618644622502,0.00010843508266421854,0.5092592592592593,-1.213281694922729,0.103221352662067,1.3535906714063521
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,2,1,15,-0.0027086992700475,0.002163521100752,0.00769539164228206,0.01040409091232956,0.00498669237223456,0.0022439269117521797,0.6666666666666666,-0.5324788485388003,0.2920529657422929,1.1792672993133135
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,2,2,127,-0.00961420303662232,-0.000610604177864,0.012772949902601863,0.022387152939224185,0.0031587468659795438,0.00028434971125652567,0.4566929133858268,-1.6948019593568797,-0.0855397781992334,1.4936395358666492
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,2,3,25,-0.01375573973191434,-0.0009266189764549,0.0023599069233779415,0.01611564665529228,-0.011395832808536397,-0.0034454229341843523,0.32,-2.5304740870828883,-0.2119185033292772,0.5715738773725607
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,3,1,145,-0.00838304823349452,-0.0007617465137566,0.00754547168296516,0.01592851991645968,-0.0008375765505293595,-0.0005045149646362808,0.4482758620689655,-0.9978081506365278,-0.0630049325743898,1.0698320760927595
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,2,3,2,11,-0.0037443966176048,0.0060034788498523,0.0159783611251687,0.0197227577427735,0.012233964507563899,0.006715731655805763,0.7272727272727273,-0.215847932654319,0.9184354979173532,2.7721693546897854
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,1,2,19,-0.00730841753901138,-0.0025998157633329,0.005475081195755239,0.01278349873476662,-0.001833336343256141,-0.0016132362161608838,0.3684210526315789,-0.9860040551553612,-0.3664316989706188,0.8917161047418969
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,1,3,83,-0.0036089420302000603,0.0022771848666399,0.008867687181644079,0.012476629211844139,0.005258745151444019,0.002059188266920959,0.6265060240963856,-0.49788461855313737,0.3053250291189676,1.4060788986050068
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,2,1,39,-0.00401849410005594,0.0008344343714818,0.014880896412323685,0.018899390512379627,0.010862402312267745,0.0029135666384974665,0.6153846153846154,-0.640392914360392,0.1763649763640307,3.9031243893637138
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,2,2,113,-0.00729577355823764,-0.000440819932199,0.010054674536284398,0.01735044809452204,0.002758900978046758,0.00035503551070663905,0.45132743362831856,-1.0999692739823974,-0.0629890792156203,1.590288623949997
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,2,3,26,-0.0088919599230793,-6.29841910513e-05,0.0045250549548413,0.0134170148779206,-0.004366904968238,-0.0017668340331106118,0.46153846153846156,-1.2074165692098595,-0.00783321824733285,0.6505257494697451
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,3,1,155,-0.0066000502286825006,0.0004346611264063,0.008601318182471259,0.01520136841115376,0.002001267953788758,0.0007548004878769277,0.535483870967742,-0.9965424519592517,0.056111953269778,1.6710507624856374
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,3,3,2,15,-0.00302196251420854,0.0022325590668502,0.00869392357574406,0.0117158860899526,0.005671961061535519,0.002481008438530502,0.7333333333333333,-0.5214171603794483,0.2657675799175958,1.037389325252839
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,1,2,18,-0.00843797661876039,0.0014318601428697,0.0115796791173409,0.02001765573610129,0.00314170249858051,0.0014174553537534946,0.5555555555555556,-0.7520423487887268,0.2133067848225617,1.3737807353409681
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,1,3,114,-0.00814094745396083,0.0008941345159621,0.008335046250483742,0.016475993704444573,0.00019409879652291205,0.0005786506451206382,0.6140350877192983,-1.130384371943377,0.10797236309337545,1.0503761916896515
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,2,1,25,-0.008274169992833558,0.0017833537918302,0.013706097914502332,0.02198026790733589,0.005431927921668774,0.002167300632338364,0.6,-1.0053652441341665,0.4693370117336606,3.422813485455481
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,2,2,118,-0.008555507807755809,-0.00037507382283174997,0.01020991743203481,0.01876542523979062,0.0016544096242790008,-8.96955159287628e-05,0.4576271186440678,-1.20889071510824,-0.0458795050622124,1.528635807946281
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,2,3,18,-0.00524554514161247,0.00034854756489865004,0.003975375195685842,0.009220920337298311,-0.0012701699459266276,-0.0008124542358854998,0.6111111111111112,-0.6978318569007049,0.050154177054644145,0.6023745537535623
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,3,1,129,-0.008454535218538459,0.0009841309688369,0.00916374988183348,0.017618285100371937,0.000709214663295021,-0.00022507368559022205,0.5271317829457365,-1.1921122247491702,0.1116197181437412,1.0984174142113252
4,60,momentum_1h_x_badvol_1h,feat_5m_1h_ret_sum,feat_5m_1h_neg_semivar_share,4,3,2,28,-0.00291494117716737,0.00043796746234965004,0.0096939379588435,0.012608879136010871,0.006778996781676131,0.0027245709724913435,0.6071428571428571,-0.443799701228052,0.0326769768087433,1.2670571884683421
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,1,1,36,-0.0093480755244549,-6.537216098155004e-05,0.0137135175465784,0.023061593071033303,0.0043654420221235,0.0006463999176676308,0.5,-0.6962649489464187,-0.009899175155653951,0.9635601048658752
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,1,2,69,-0.00929233060462908,0.0009992340038026,0.008131948155910881,0.017424278760539962,-0.0011603824487181995,0.00026042167003889946,0.5362318840579711,-1.2264397044916784,0.0607738664675284,0.8195757088072416
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,1,3,68,-0.02183463473764263,-0.0025819642320262497,0.011235074122173592,0.03306970885981622,-0.010599560615469038,-0.004271422469882498,0.39705882352941174,-1.8357307325423602,-0.2550344944601842,1.0455365929238212
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,2,1,65,-0.02127930367651626,-0.0027816429618768,0.01038585934494402,0.03166516302146028,-0.010893444331572239,-0.003937726507678494,0.35384615384615387,-1.7915614021465567,-0.2759127444697406,0.8058022993890349
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,2,2,42,-0.01162597777782779,-0.00225874229899705,0.00959364131455274,0.02121961909238053,-0.0020323364632750494,-0.0010423029921446001,0.42857142857142855,-1.016893659170999,-0.2807820104148897,1.0116069820288882
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,2,3,16,-0.011161579466261999,-0.0048338244063202505,0.0061769286446502,0.0173385081109122,-0.004984650821611799,-0.0017844870850809709,0.3125,-1.436559130389258,-0.634784792069166,1.0690628764697803
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,3,1,54,-0.00721245602837645,-0.00106498483853735,0.00973803775101117,0.01695049377938762,0.0025255817226347193,0.001386221867498491,0.42592592592592593,-0.7002566762184215,-0.08153011716317571,0.6819002229205863
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,3,2,52,-0.00780013895130487,-0.00012090150230145003,0.010676355550384839,0.018476494501689707,0.002876216599079969,0.0010365251989296195,0.5,-0.6629742725292442,-0.013774916755285548,0.8256476705457668
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,0,3,3,48,-0.01773570375197162,9.770247687824258e-05,0.013122118999776722,0.03085782275174834,-0.004613584752194897,-0.002076569494783696,0.5208333333333334,-1.3218449402021653,0.0057481774439004,1.0015675818422818
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,1,1,48,-0.005354501679823,-0.00125237567537615,0.01167484003986948,0.01702934171969248,0.00632033836004648,0.0013338652758979272,0.3958333333333333,-0.48001459050608714,-0.10311689121143425,1.0880524439790529
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,1,2,35,-0.005111939519331379,0.0008176058232934,0.00505159011550124,0.01016352963483262,-6.034940383013894e-05,0.0002661607692231686,0.5714285714285714,-0.6700859101324744,0.1414922431257536,0.7822287552804982
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,1,3,64,-0.007084929943978101,-0.0005275387732231,0.009244387704951992,0.016329317648930093,0.0021594577609738916,0.0006373277459782515,0.453125,-0.9090486579979704,-0.0676868683507594,1.1757287579646891
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,2,1,71,-0.0072453988409669,-0.0015647858416207,0.0030558244296192,0.0103012232705861,-0.0041895744113477,-0.0007949020886441415,0.43661971830985913,-1.0568480024580718,-0.1110818643197809,0.6032563627213882
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,2,2,64,-0.011009940648351538,-0.0009491670776072,0.009800300709993631,0.02081024135834517,-0.0012096399383579072,-0.0009826354631556403,0.40625,-1.7823808867759043,-0.1540116683389578,0.8553367972930442
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,2,3,29,-0.0057165467753398196,0.0014383071552531,0.0069329237846471195,0.012649470559986938,0.0012163770093073,0.0013067464221227793,0.5862068965517241,-1.1031250326450728,0.1920783857548931,1.7316678999726007
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,3,1,36,-0.0165138657121706,-0.00241930409018215,0.0053684406095006,0.0218823063216712,-0.01114542510267,-0.003268367421433272,0.3333333333333333,-2.2791935668734906,-0.33697457905830397,0.6597744220521449
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,3,2,53,-0.011445394220151199,-0.0014846762952003,0.010605940218992282,0.02205133443914348,-0.0008394540011589166,-0.0009907035680732734,0.4339622641509434,-1.4424667178352713,-0.125590914811312,1.4246478585513256
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,1,3,3,50,-0.00762882816056679,0.0023204951652979,0.01711666072790377,0.02474548888847056,0.009487832567336981,0.0036419906823979297,0.58,-1.2139704115464078,0.17676374457542765,2.2375816030066
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,1,1,24,-0.0059341696468997295,0.0033061160990786502,0.009251000436221629,0.015185170083121358,0.0033168307893218993,0.0015976845296550295,0.6666666666666666,-0.48051008412750174,0.21164001494219614,1.1454192561015053
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,1,2,45,-0.013301417320074579,-0.0016904932179917,0.006701634484938284,0.020003051805012863,-0.006599782835136295,-0.0029659307102934914,0.35555555555555557,-2.072564698296498,-0.2976311088397598,1.0002069177734212
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,1,3,58,-0.00427350345422247,0.0015493863614797002,0.01133188084341295,0.01560538429763542,0.0070583773891904796,0.002030920467931315,0.5862068965517241,-0.5632142654657705,0.1735727285150401,1.4348912169758892
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,2,1,72,-0.00489051004229961,0.000283612605933,0.01246015434789028,0.01735066439018989,0.00756964430559067,0.0018158246159389888,0.5138888888888888,-0.506800595831759,0.03496343221404455,1.3777412050081308
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,2,2,75,-0.01446360631218616,-0.0015243905390963,0.0061328367527841736,0.020596443064970334,-0.008330769559401985,-0.0018770780841883368,0.38666666666666666,-1.988811445930131,-0.2442663314381529,1.2149230786035445
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,2,3,20,-0.010499279526295478,-0.0007763962150259998,0.009449078949934,0.01994835847622948,-0.0010502005763614788,-0.00031613861911146504,0.5,-2.833340755620546,-0.1125285657258007,2.349945072316161
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,3,1,28,-0.008530631873557109,-0.0030944768146259002,0.0046902545326000505,0.01322088640615716,-0.0038403773409570584,-0.0018272585150242143,0.2857142857142857,-0.8956878777605161,-0.24349797178154056,0.44427619811782115
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,3,2,55,-0.0054933744796323595,-0.0011805147025649,0.0066524360711287004,0.01214581055076106,0.001159061591496341,-0.0007260673274988003,0.41818181818181815,-0.8718236750889425,-0.1960634091291443,0.8765392698190836
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,2,3,3,73,-0.0100370077764654,0.0009423363388059,0.01079652436432962,0.02083353214079502,0.0007595165878642209,0.0012577441065029409,0.5753424657534246,-1.4913642000766063,0.1731078174733638,1.664585570987656
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,1,1,16,-0.0042865637411110494,0.00012922401054025,0.0040727553251297,0.00835931906624075,-0.00021380841598134942,-0.00011732932413040627,0.5,-0.5896846810548477,0.0223380765358851,0.5037467463944478
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,1,2,42,-0.005746809280627308,0.00219489685900685,0.007555086385419159,0.013301895666046467,0.001808277104791851,0.0013870590765492528,0.6428571428571429,-0.9154689893191192,0.37689150428978474,1.3974553634053668
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,1,3,44,-0.00545772085556579,0.00266270554094405,0.00975618553718419,0.015213906392749981,0.0042984646816184,0.001906407409509106,0.5454545454545454,-0.5482025996629271,0.2636770753658701,1.4368860086851827
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,2,1,73,-0.005263236711556421,-0.0001259683821026,0.005944334902852478,0.011207571614408898,0.0006810981912960569,0.00046377352457328645,0.4931506849315068,-0.8380971071586127,-0.0156664364946657,0.8086007667140981
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,2,2,79,-0.00751808805047378,-7.032101546442215e-05,0.012950930818637602,0.020469018869111382,0.005432842768163822,0.0006665449534299151,0.46835443037974683,-1.209607232769119,-0.0147674181501716,2.7194647343871345
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,2,3,26,-0.0096934090106429,0.0011412631874503,0.01499112123861705,0.02468453024925995,0.0052977122279741495,0.0008191503129062421,0.5384615384615384,-1.4750355594490392,0.1964765737762588,3.6478608852261765
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,3,1,33,-0.0023301816489438,0.0015932026736981,0.0062592493349866605,0.00858943098393046,0.003929067686042861,0.00131964239494783,0.696969696969697,-0.3674701812241192,0.1915275988732184,0.7189412909416509
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,3,2,57,-0.004407417591397579,0.0005911912675883,0.008178540829475379,0.012585958420872958,0.0037711232380778,0.0013904799242943858,0.543859649122807,-0.5928110123420348,0.0905438293461515,1.4909382795483885
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,3,3,3,80,-0.00871874631913689,0.0001047449464394,0.010138078249224254,0.018856824568361144,0.0014193319300873641,0.0003925455935102863,0.5,-1.248702480726094,0.019495793064612,2.0724275819962763
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,1,1,22,-0.0118783687800697,-0.0033520401688458996,0.001992736258769131,0.013871105038838831,-0.009885632521300569,-0.004869008994944286,0.3181818181818182,-2.0902142981162326,-0.3664671354736717,0.3060897396306779
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,1,2,47,-0.00733361862238224,0.0008872327793438,0.011075295099268238,0.018408913721650478,0.0037416764768859988,0.0022900405440243726,0.6382978723404256,-1.0915829059126394,0.1204966668157227,1.7357599639285486
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,1,3,63,-0.007271010072253659,0.0018005046275681,0.00810936310213772,0.015380373174391379,0.0008383530298840605,0.0014439152735070539,0.6825396825396826,-0.6287574084686893,0.2363516133551125,1.0089745580401166
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,2,1,68,-0.007178608121169649,-0.0003079765754859,0.006119369238029177,0.013297977359198826,-0.0010592388831404728,0.0003018302283721206,0.47058823529411764,-0.9289974352123772,-0.0393450149328787,0.956892590717333
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,2,2,69,-0.00929207929056662,0.0004710870420415,0.01045977837971582,0.01975185767028244,0.0011676990891492014,-0.00013218293899439553,0.5217391304347826,-1.2672665195284158,0.0584803377207829,1.7320055406480332
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,2,3,24,-0.00477927555268249,-0.0002032545314055,0.008441606221596768,0.013220881774279259,0.0036623306689142774,0.0007321014976764666,0.5,-0.5347688798586226,-0.0183008898663607,2.0194368537948093
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,3,1,36,-0.0037908209592615004,0.0020425333983694503,0.00968669831643855,0.01347751927570005,0.005895877357177049,0.0023971906241530834,0.6388888888888888,-0.33687120446025354,0.23685181737250044,1.1057758926911507
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,3,2,58,-0.00846094200755283,0.00024240385591370003,0.011744712700113444,0.020205654707666276,0.003283770692560613,0.001373047918951708,0.5172413793103449,-1.221617819110669,0.02838091598152315,2.0691028206471933
4,60,momentum_1h_x_volaccel,feat_5m_1h_ret_sum,feat_5m_rv_rate_ratio_1h_4h,4,3,3,63,-0.01144888180706382,5.953621291911799e-05,0.00586921300399534,0.01731809481105916,-0.005579668803068479,-0.0018838438092077955,0.5079365079365079,-1.4820811943560899,0.0104022690480746,0.8597854683207317
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,1,1,35,-0.01318696165836276,-0.0027219130671729,0.011400127175485344,0.024587088833848105,-0.0017868344828774162,-0.0032124596958586164,0.22857142857142856,-1.040643907874083,-0.2000094277064293,0.8990609413783921
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,1,2,38,-0.0151299139064674,-0.00016108766530005,0.022112518254922595,0.03724243216138999,0.006982604348455195,0.00130756573644915,0.47368421052631576,-1.396615295355093,-0.01343480499485,1.8252003318365966
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,1,3,37,-0.01699473203900754,-0.0031706914003739,0.004933215799594579,0.021927947838602118,-0.01206151623941296,-0.004124438577358392,0.3783783783783784,-1.8506224721532596,-0.2759127444697406,0.585995249670621
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,2,1,54,-0.0221426592443043,-0.0061502721809679,0.010360936253345322,0.032503595497649626,-0.01178172299095898,-0.006060991563118766,0.25925925925925924,-2.058968020256545,-0.632811325576585,0.6235733647275441
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,2,2,28,-0.009009555872523108,-0.00179386805115485,0.01997721623876477,0.02898677211128788,0.010967660366241663,0.0014816374332702103,0.4642857142857143,-0.6339273120427281,-0.10996023545793346,1.8121175094027344
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,2,3,56,-0.011176884574024649,-0.0004229465918218,0.0117289238694738,0.02290580844349845,0.000552039295449152,-0.0008974489571345161,0.4642857142857143,-1.0356925417396428,-0.0562842153631269,1.2730341596692794
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,3,1,73,-0.009630280219105941,0.0010797193778831,0.010165027750808438,0.01979530796991438,0.0005347475317024966,0.00017116617308936843,0.547945205479452,-1.1687163012342183,0.0939604247680017,0.7206056798587304
4,60,jump_1h_x_location_32,feat_5m_1h_jump_share,feat_15m_location_32,0,3,2,64,-0.0112345502327128,1.4551839081969044e-07,0.009254356775153134,0.020488907007865934,-0.0019801934575596654,-0.0012235653492066669,0.5,-1.3125869610387153,-0.005599930061478051,0.872542653093331
